,picture_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,cluster_63,cluster_64,cluster_65,cluster_66,cluster_67,cluster_68,cluster_69,cluster_70,cluster_71,cluster_72,cluster_73,cluster_74,cluster_75,cluster_76,cluster_77,cluster_78,cluster_79,cluster_80,cluster_81,cluster_82,cluster_83,cluster_84,cluster_85,cluster_86,cluster_87,cluster_88,cluster_89,cluster_90,cluster_91,cluster_92,cluster_93,cluster_94,cluster_95,cluster_96,cluster_97,cluster_98,cluster_99,material
124,glass345.jpg,1.0,14.0,4.0,3.0,0.0,6.0,9.0,5.0,5.0,3.0,8.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,4.0,8.0,2.0,4.0,3.0,1.0,17.0,0.0,0.0,32.0,5.0,3.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
125,glass349.jpg,17.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,43.0,5.0,7.0,1.0,7.0,0.0,3.0,7.0,5.0,2.0,1.0,3.0,0.0,5.0,4.0,5.0,3.0,2.0,6.0,4.0,1.0,13.0,5.0,7.0,3.0,2.0,0.0,0.0,11.0,3.0,0.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
126,glass353.jpg,3.0,10.0,3.0,3.0,3.0,6.0,7.0,3.0,7.0,4.0,6.0,5.0,4.0,8.0,2.0,3.0,0.0,6.0,3.0,7.0,3.0,8.0,4.0,5.0,2.0,2.0,6.0,2.0,1.0,3.0,0.0,1.0,3.0,9.0,4.0,4.0,2.0,4.0,9.0,6.0,13.0,0.0,2.0,7.0,8.0,5.0,5.0,5.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
127,glass362.jpg,0.0,2.0,4.0,1.0,3.0,8.0,2.0,1.0,5.0,6.0,4.0,16.0,1.0,2.0,5.0,4.0,0.0,10.0,10.0,5.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,16.0,3.0,0.0,10.0,3.0,5.0,0.0,1.0,3.0,1.0,6.0,4.0,7.0,3.0,28.0,0.0,7.0,3.0,4.0,2.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
128,glass363.jpg,3.0,5.0,7.0,1.0,4.0,5.0,1.0,6.0,4.0,3.0,1.0,1.0,3.0,5.0,5.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,5.0,7.0,6.0,6.0,9.0,5.0,0.0,3.0,3.0,17.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,10.0,10.0,7.0,0.0,6.0,8.0,1.0,2.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
129,glass365.jpg,4.0,5.0,5.0,0.0,1.0,3.0,8.0,5.0,5.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,12.0,8.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,17.0,0.0,8.0,2.0,0.0,4.0,0.0,17.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
130,glass367.jpg,7.0,5.0,3.0,4.0,6.0,7.0,15.0,10.0,3.0,2.0,11.0,5.0,13.0,12.0,10.0,4.0,3.0,19.0,6.0,8.0,8.0,5.0,6.0,5.0,1.0,1.0,5.0,3.0,3.0,10.0,3.0,0.0,2.0,3.0,5.0,5.0,8.0,2.0,8.0,1.0,3.0,2.0,3.0,5.0,2.0,6.0,4.0,3.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
131,glass375.jpg,1.0,7.0,4.0,8.0,10.0,4.0,5.0,1.0,14.0,2.0,3.0,2.0,9.0,2.0,2.0,17.0,3.0,1.0,5.0,3.0,4.0,9.0,11.0,3.0,2.0,1.0,3.0,3.0,5.0,1.0,2.0,2.0,5.0,11.0,6.0,11.0,2.0,3.0,12.0,2.0,4.0,2.0,2.0,6.0,2.0,0.0,10.0,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
132,glass384.jpg,8.0,8.0,2.0,4.0,8.0,7.0,1.0,2.0,7.0,4.0,4.0,8.0,2.0,9.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,5.0,0.0,4.0,2.0,7.0,10.0,3.0,0.0,3.0,3.0,6.0,7.0,11.0,4.0,1.0,4.0,6.0,4.0,1.0,0.0,3.0,13.0,2.0,4.0,4.0,19.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
133,glass389.jpg,4.0,8.0,4.0,2.0,11.0,0.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,2.0,8.0,5.0,0.0,14.0,7.0,8.0,4.0,9.0,6.0,1.0,4.0,14.0,4.0,7.0,6.0,6.0,6.0,2.0,4.0,6.0,3.0,4.0,8.0,3.0,4.0,3.0,8.0,4.0,4.0,5.0,9.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
134,glass393.jpg,3.0,4.0,3.0,0.0,2.0,0.0,2.0,7.0,8.0,2.0,1.0,3.0,7.0,9.0,6.0,2.0,0.0,1.0,16.0,4.0,1.0,2.0,6.0,10.0,0.0,14.0,4.0,1.0,0.0,8.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,8.0,4.0,9.0,5.0,2.0,8.0,21.0,10.0,5.0,2.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
135,glass405.jpg,1.0,4.0,6.0,7.0,4.0,9.0,6.0,9.0,6.0,9.0,7.0,4.0,10.0,10.0,3.0,5.0,13.0,5.0,14.0,4.0,1.0,6.0,6.0,2.0,4.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,7.0,4.0,9.0,6.0,11.0,2.0,7.0,13.0,5.0,1.0,0.0,2.0,5.0,9.0,3.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
136,glass409.jpg,2.0,5.0,10.0,2.0,3.0,7.0,3.0,2.0,3.0,9.0,6.0,1.0,4.0,5.0,7.0,12.0,1.0,5.0,8.0,7.0,3.0,4.0,4.0,5.0,19.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,10.0,6.0,4.0,3.0,9.0,7.0,3.0,6.0,8.0,10.0,1.0,3.0,2.0,9.0,15.0,5.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
137,glass41.jpg,0.0,6.0,2.0,3.0,4.0,15.0,0.0,5.0,9.0,5.0,4.0,3.0,1.0,10.0,4.0,1.0,0.0,2.0,9.0,9.0,2.0,0.0,7.0,6.0,1.0,4.0,3.0,7.0,5.0,8.0,5.0,3.0,2.0,3.0,7.0,6.0,4.0,3.0,10.0,9.0,23.0,7.0,5.0,12.0,6.0,0.0,3.0,1.0,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
138,glass411.jpg,8.0,0.0,1.0,4.0,5.0,1.0,13.0,6.0,2.0,1.0,3.0,2.0,0.0,2.0,9.0,2.0,1.0,6.0,9.0,0.0,1.0,2.0,1.0,15.0,2.0,4.0,0.0,8.0,0.0,5.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,6.0,0.0,2.0,4.0,3.0,9.0,2.0,12.0,2.0,9.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
139,glass416.jpg,0.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,9.0,5.0,9.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,9.0,1.0,4.0,1.0,3.0,5.0,10.0,20.0,2.0,1.0,1.0,2.0,17.0,6.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
140,glass426.jpg,10.0,0.0,1.0,1.0,10.0,0.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,1.0,5.0,10.0,6.0,7.0,4.0,8.0,1.0,1.0,3.0,7.0,9.0,3.0,5.0,5.0,1.0,0.0,3.0,14.0,6.0,8.0,1.0,8.0,14.0,9.0,13.0,1.0,4.0,8.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
141,glass427.jpg,6.0,4.0,2.0,2.0,8.0,4.0,2.0,4.0,6.0,8.0,6.0,7.0,2.0,8.0,6.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,5.0,0.0,3.0,5.0,8.0,6.0,5.0,4.0,6.0,2.0,3.0,3.0,1.0,11.0,3.0,6.0,4.0,6.0,2.0,5.0,13.0,1.0,7.0,2.0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
142,glass448.jpg,3.0,6.0,3.0,3.0,3.0,5.0,1.0,3.0,5.0,2.0,3.0,6.0,3.0,18.0,4.0,6.0,2.0,4.0,1.0,2.0,8.0,1.0,7.0,6.0,1.0,2.0,5.0,6.0,3.0,8.0,0.0,0.0,3.0,24.0,5.0,16.0,3.0,0.0,12.0,1.0,11.0,3.0,0.0,6.0,1.0,0.0,3.0,2.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
143,glass452.jpg,9.0,3.0,1.0,1.0,5.0,1.0,8.0,3.0,3.0,10.0,2.0,3.0,2.0,6.0,0.0,0.0,4.0,5.0,9.0,1.0,16.0,7.0,4.0,25.0,2.0,6.0,1.0,6.0,2.0,6.0,4.0,5.0,13.0,0.0,7.0,2.0,6.0,12.0,3.0,11.0,1.0,6.0,7.0,0.0,14.0,6.0,2.0,11.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
144,glass457.jpg,14.0,0.0,4.0,5.0,1.0,3.0,12.0,2.0,4.0,2.0,7.0,12.0,2.0,7.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,4.0,2.0,1.0,5.0,0.0,2.0,7.0,5.0,2.0,0.0,4.0,4.0,2.0,8.0,4.0,0.0,4.0,0.0,0.0,5.0,3.0,1.0,10.0,3.0,7.0,3.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
145,glass459.jpg,10.0,9.0,2.0,3.0,1.0,4.0,2.0,4.0,8.0,6.0,3.0,0.0,4.0,1.0,3.0,5.0,4.0,4.0,1.0,4.0,1.0,8.0,7.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,3.0,3.0,7.0,0.0,1.0,4.0,3.0,7.0,0.0,4.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
146,glass469.jpg,0.0,5.0,3.0,1.0,5.0,11.0,4.0,3.0,7.0,10.0,9.0,3.0,2.0,3.0,2.0,10.0,2.0,2.0,5.0,0.0,3.0,4.0,10.0,0.0,4.0,4.0,2.0,3.0,7.0,3.0,8.0,4.0,1.0,9.0,6.0,22.0,4.0,5.0,4.0,8.0,7.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,3.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
147,glass470.jpg,7.0,7.0,2.0,0.0,3.0,5.0,2.0,3.0,8.0,14.0,1.0,4.0,8.0,14.0,4.0,12.0,2.0,4.0,1.0,5.0,1.0,6.0,14.0,1.0,4.0,1.0,7.0,7.0,2.0,5.0,6.0,5.0,5.0,4.0,7.0,7.0,3.0,9.0,4.0,1.0,11.0,5.0,1.0,13.0,3.0,6.0,3.0,2.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
148,glass477.jpg,2.0,2.0,1.0,2.0,20.0,5.0,3.0,16.0,7.0,3.0,4.0,1.0,2.0,4.0,5.0,5.0,1.0,3.0,20.0,1.0,3.0,9.0,6.0,6.0,1.0,14.0,7.0,7.0,4.0,6.0,2.0,5.0,10.0,1.0,9.0,3.0,2.0,1.0,0.0,9.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
149,glass478.jpg,3.0,4.0,2.0,4.0,2.0,3.0,5.0,10.0,10.0,7.0,7.0,0.0,8.0,13.0,3.0,2.0,4.0,2.0,4.0,0.0,3.0,7.0,6.0,13.0,4.0,6.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0,0.0,6.0,6.0,3.0,5.0,3.0,7.0,5.0,5.0,1.0,4.0,9.0,5.0,2.0,1.0,17.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
150,glass48.jpg,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
151,glass484.jpg,2.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,6.0,5.0,2.0,10.0,7.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0,6.0,8.0,8.0,4.0,7.0,1.0,2.0,6.0,2.0,4.0,3.0,3.0,2.0,12.0,7.0,9.0,1.0,5.0,4.0,13.0,14.0,3.0,0.0,7.0,11.0,6.0,4.0,0.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
152,glass487.jpg,6.0,1.0,2.0,4.0,6.0,2.0,6.0,2.0,1.0,5.0,4.0,4.0,2.0,4.0,13.0,3.0,0.0,17.0,3.0,10.0,2.0,4.0,3.0,7.0,5.0,9.0,10.0,15.0,7.0,3.0,2.0,2.0,7.0,3.0,6.0,0.0,18.0,1.0,10.0,2.0,2.0,9.0,2.0,0.0,11.0,2.0,7.0,6.0,15.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
153,glass494.jpg,18.0,3.0,3.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,13.0,3.0,2.0,1.0,1.0,0.0,6.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,13.0,4.0,2.0,5.0,13.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,7.0,5.0,5.0,1.0,4.0,9.0,8.0,0.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
154,glass495.jpg,0.0,1.0,6.0,1.0,0.0,2.0,1.0,0.0,5.0,5.0,5.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
155,glass54.jpg,2.0,9.0,6.0,3.0,3.0,8.0,10.0,7.0,6.0,3.0,6.0,6.0,7.0,13.0,6.0,4.0,0.0,3.0,3.0,6.0,5.0,9.0,12.0,1.0,1.0,0.0,2.0,1.0,4.0,10.0,2.0,1.0,1.0,13.0,10.0,5.0,5.0,0.0,3.0,2.0,12.0,0.0,0.0,14.0,1.0,3.0,7.0,1.0,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
156,glass63.jpg,5.0,7.0,4.0,2.0,2.0,10.0,2.0,4.0,2.0,2.0,7.0,5.0,7.0,8.0,2.0,4.0,0.0,6.0,9.0,5.0,2.0,8.0,10.0,0.0,8.0,1.0,2.0,3.0,0.0,4.0,6.0,3.0,1.0,2.0,4.0,17.0,0.0,1.0,6.0,4.0,10.0,4.0,0.0,4.0,1.0,4.0,7.0,2.0,7.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
157,glass71.jpg,6.0,3.0,1.0,5.0,12.0,5.0,8.0,7.0,6.0,12.0,7.0,8.0,6.0,3.0,7.0,7.0,2.0,6.0,9.0,1.0,3.0,6.0,8.0,3.0,6.0,5.0,1.0,7.0,10.0,5.0,7.0,2.0,2.0,7.0,6.0,2.0,4.0,5.0,4.0,7.0,2.0,6.0,1.0,4.0,1.0,2.0,9.0,6.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
158,glass78.jpg,1.0,7.0,1.0,6.0,2.0,6.0,6.0,2.0,6.0,4.0,11.0,5.0,2.0,9.0,5.0,6.0,0.0,2.0,7.0,2.0,9.0,10.0,21.0,1.0,1.0,0.0,1.0,1.0,5.0,8.0,4.0,4.0,3.0,9.0,6.0,13.0,5.0,1.0,1.0,18.0,4.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,6.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
159,glass79.jpg,13.0,1.0,3.0,1.0,1.0,6.0,10.0,0.0,6.0,3.0,3.0,9.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,11.0,3.0,5.0,0.0,2.0,2.0,3.0,13.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
160,glass8.jpg,14.0,3.0,6.0,0.0,2.0,2.0,19.0,2.0,4.0,0.0,2.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,6.0,6.0,1.0,9.0,5.0,8.0,0.0,2.0,1.0,2.0,2.0,12.0,0.0,8.0,1.0,2.0,0.0,1.0,11.0,0.0,7.0,3.0,12.0,4.0,2.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
161,glass82.jpg,20.0,4.0,3.0,2.0,4.0,6.0,15.0,2.0,3.0,1.0,6.0,2.0,3.0,11.0,4.0,3.0,0.0,5.0,4.0,3.0,3.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,0.0,6.0,1.0,2.0,0.0,5.0,1.0,2.0,3.0,2.0,3.0,8.0,2.0,9.0,3.0,1.0,6.0,4.0,2.0,4.0,5.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
162,glass84.jpg,3.0,0.0,4.0,0.0,1.0,8.0,7.0,4.0,1.0,2.0,2.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,4.0,0.0,6.0,4.0,0.0,5.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,3.0,6.0,1.0,0.0,6.0,0.0,12.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
163,glass86.jpg,7.0,2.0,3.0,5.0,10.0,7.0,3.0,6.0,10.0,7.0,5.0,7.0,10.0,10.0,4.0,2.0,4.0,6.0,3.0,10.0,0.0,7.0,10.0,5.0,2.0,10.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,9.0,4.0,7.0,3.0,10.0,7.0,7.0,2.0,4.0,1.0,1.0,2.0,5.0,2.0,3.0,6.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
164,glass94.jpg,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
165,glass96.jpg,1.0,10.0,4.0,2.0,7.0,9.0,1.0,5.0,10.0,6.0,10.0,6.0,3.0,11.0,6.0,3.0,1.0,2.0,7.0,2.0,7.0,8.0,7.0,1.0,1.0,1.0,4.0,1.0,3.0,7.0,2.0,0.0,5.0,8.0,5.0,15.0,1.0,1.0,12.0,4.0,9.0,3.0,1.0,7.0,1.0,7.0,5.0,6.0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glass
