,picture_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,material
189,metal18.jpg,7.0,9.0,38.0,14.0,15.0,4.0,26.0,26.0,2.0,10.0,4.0,10.0,14.0,7.0,19.0,4.0,5.0,9.0,13.0,0.0,10.0,27.0,1.0,12.0,9.0,4.0,3.0,11.0,1.0,4.0,9.0,5.0,5.0,13.0,8.0,4.0,12.0,5.0,6.0,15.0,10.0,8.0,14.0,1.0,8.0,26.0,7.0,7.0,7.0,12.0,metal
190,metal183.jpg,5.0,19.0,8.0,9.0,12.0,5.0,8.0,13.0,8.0,1.0,16.0,5.0,8.0,8.0,4.0,1.0,19.0,9.0,5.0,13.0,14.0,30.0,5.0,6.0,10.0,0.0,5.0,12.0,0.0,1.0,7.0,9.0,3.0,15.0,5.0,0.0,9.0,2.0,9.0,13.0,5.0,5.0,14.0,0.0,0.0,13.0,1.0,3.0,2.0,2.0,metal
191,metal187.jpg,9.0,1.0,5.0,5.0,5.0,15.0,1.0,8.0,16.0,4.0,8.0,4.0,1.0,1.0,5.0,8.0,11.0,5.0,4.0,21.0,3.0,4.0,4.0,10.0,0.0,12.0,5.0,5.0,6.0,3.0,3.0,6.0,15.0,1.0,15.0,3.0,2.0,6.0,1.0,6.0,28.0,28.0,11.0,15.0,24.0,0.0,4.0,7.0,19.0,4.0,metal
192,metal198.jpg,14.0,7.0,28.0,8.0,11.0,1.0,13.0,35.0,2.0,4.0,16.0,1.0,7.0,26.0,10.0,8.0,7.0,8.0,16.0,3.0,3.0,12.0,4.0,8.0,3.0,4.0,37.0,9.0,2.0,2.0,2.0,11.0,3.0,8.0,4.0,0.0,11.0,1.0,6.0,26.0,12.0,20.0,12.0,2.0,1.0,10.0,3.0,1.0,40.0,16.0,metal
193,metal2.jpg,8.0,7.0,13.0,8.0,1.0,3.0,7.0,33.0,6.0,3.0,5.0,9.0,18.0,7.0,15.0,5.0,10.0,11.0,6.0,10.0,4.0,7.0,14.0,15.0,7.0,6.0,7.0,10.0,9.0,1.0,14.0,2.0,11.0,5.0,3.0,8.0,11.0,25.0,8.0,29.0,12.0,25.0,21.0,14.0,3.0,4.0,6.0,1.0,21.0,12.0,metal
194,metal200.jpg,47.0,8.0,11.0,0.0,7.0,1.0,6.0,16.0,4.0,6.0,37.0,10.0,4.0,10.0,4.0,4.0,13.0,10.0,14.0,11.0,10.0,14.0,5.0,4.0,4.0,11.0,54.0,3.0,5.0,3.0,18.0,4.0,6.0,7.0,13.0,1.0,8.0,11.0,4.0,12.0,7.0,7.0,5.0,7.0,4.0,3.0,4.0,1.0,23.0,5.0,metal
195,metal210.jpg,18.0,3.0,6.0,18.0,6.0,8.0,9.0,34.0,6.0,15.0,9.0,7.0,13.0,13.0,5.0,11.0,1.0,10.0,8.0,8.0,12.0,8.0,7.0,12.0,4.0,9.0,16.0,3.0,3.0,5.0,10.0,12.0,7.0,14.0,8.0,9.0,4.0,5.0,6.0,20.0,6.0,15.0,9.0,25.0,8.0,9.0,6.0,11.0,15.0,14.0,metal
196,metal215.jpg,24.0,10.0,7.0,10.0,14.0,3.0,15.0,18.0,3.0,8.0,19.0,3.0,7.0,9.0,4.0,1.0,22.0,17.0,15.0,2.0,2.0,21.0,1.0,6.0,5.0,3.0,23.0,7.0,3.0,6.0,6.0,2.0,7.0,13.0,2.0,5.0,21.0,2.0,15.0,20.0,18.0,20.0,17.0,7.0,0.0,4.0,2.0,2.0,29.0,20.0,metal
197,metal217.jpg,13.0,1.0,13.0,9.0,5.0,8.0,6.0,9.0,4.0,8.0,7.0,2.0,6.0,6.0,9.0,8.0,26.0,5.0,6.0,6.0,8.0,2.0,6.0,3.0,1.0,7.0,6.0,17.0,3.0,13.0,8.0,5.0,12.0,1.0,6.0,4.0,12.0,8.0,14.0,11.0,5.0,4.0,17.0,7.0,1.0,3.0,4.0,3.0,28.0,14.0,metal
198,metal223.jpg,14.0,17.0,6.0,8.0,6.0,7.0,13.0,10.0,14.0,8.0,1.0,17.0,9.0,5.0,6.0,14.0,5.0,8.0,12.0,20.0,12.0,8.0,14.0,8.0,7.0,19.0,12.0,4.0,6.0,14.0,11.0,8.0,10.0,9.0,25.0,14.0,5.0,8.0,8.0,11.0,7.0,17.0,5.0,11.0,4.0,9.0,7.0,9.0,9.0,9.0,metal
199,metal230.jpg,4.0,3.0,4.0,10.0,4.0,15.0,15.0,4.0,12.0,9.0,12.0,7.0,11.0,9.0,9.0,9.0,2.0,5.0,10.0,15.0,6.0,5.0,15.0,14.0,0.0,11.0,7.0,6.0,5.0,11.0,14.0,15.0,20.0,5.0,31.0,13.0,4.0,13.0,11.0,9.0,10.0,15.0,11.0,14.0,13.0,10.0,15.0,8.0,6.0,14.0,metal
200,metal234.jpg,2.0,1.0,8.0,15.0,5.0,3.0,10.0,19.0,3.0,5.0,25.0,4.0,8.0,9.0,11.0,9.0,14.0,15.0,5.0,3.0,9.0,1.0,3.0,15.0,26.0,4.0,26.0,4.0,8.0,3.0,7.0,0.0,9.0,6.0,5.0,3.0,13.0,8.0,10.0,14.0,7.0,7.0,10.0,0.0,1.0,14.0,9.0,4.0,9.0,7.0,metal
201,metal238.jpg,12.0,10.0,7.0,7.0,16.0,11.0,16.0,6.0,7.0,16.0,7.0,4.0,16.0,15.0,15.0,6.0,9.0,8.0,13.0,7.0,6.0,13.0,8.0,14.0,5.0,9.0,6.0,8.0,14.0,11.0,9.0,6.0,16.0,14.0,3.0,5.0,13.0,7.0,4.0,16.0,7.0,14.0,17.0,19.0,2.0,6.0,12.0,2.0,8.0,13.0,metal
202,metal246.jpg,5.0,3.0,27.0,4.0,10.0,13.0,20.0,7.0,21.0,8.0,6.0,1.0,5.0,6.0,4.0,5.0,10.0,3.0,18.0,7.0,2.0,10.0,6.0,14.0,3.0,4.0,8.0,4.0,11.0,7.0,7.0,12.0,15.0,13.0,21.0,16.0,11.0,7.0,7.0,11.0,11.0,24.0,10.0,19.0,18.0,6.0,10.0,7.0,18.0,5.0,metal
203,metal257.jpg,3.0,9.0,2.0,14.0,9.0,14.0,11.0,3.0,12.0,4.0,1.0,15.0,31.0,10.0,14.0,5.0,4.0,12.0,10.0,15.0,10.0,2.0,20.0,13.0,5.0,14.0,0.0,11.0,17.0,15.0,9.0,17.0,15.0,4.0,14.0,11.0,8.0,8.0,9.0,9.0,6.0,6.0,5.0,18.0,7.0,12.0,7.0,15.0,3.0,12.0,metal
204,metal265.jpg,11.0,8.0,10.0,6.0,16.0,3.0,10.0,23.0,14.0,12.0,7.0,2.0,23.0,14.0,16.0,9.0,10.0,5.0,11.0,14.0,2.0,9.0,10.0,5.0,5.0,9.0,23.0,9.0,7.0,4.0,18.0,8.0,5.0,1.0,19.0,10.0,4.0,5.0,3.0,10.0,8.0,7.0,7.0,14.0,19.0,11.0,11.0,8.0,9.0,16.0,metal
205,metal276.jpg,13.0,11.0,13.0,14.0,27.0,1.0,15.0,12.0,2.0,10.0,16.0,6.0,6.0,17.0,18.0,5.0,12.0,22.0,10.0,1.0,4.0,13.0,9.0,10.0,4.0,7.0,7.0,17.0,6.0,2.0,20.0,5.0,7.0,8.0,5.0,5.0,7.0,9.0,15.0,7.0,16.0,15.0,2.0,2.0,0.0,14.0,13.0,11.0,10.0,19.0,metal
206,metal278.jpg,15.0,7.0,7.0,3.0,5.0,8.0,4.0,11.0,30.0,2.0,27.0,1.0,6.0,2.0,5.0,3.0,7.0,0.0,3.0,38.0,8.0,10.0,12.0,2.0,6.0,13.0,65.0,2.0,2.0,8.0,9.0,7.0,5.0,7.0,23.0,4.0,3.0,13.0,5.0,18.0,10.0,6.0,10.0,11.0,10.0,6.0,2.0,5.0,13.0,10.0,metal
207,metal280.jpg,7.0,5.0,8.0,6.0,5.0,16.0,11.0,9.0,18.0,5.0,12.0,3.0,9.0,5.0,6.0,12.0,8.0,7.0,10.0,10.0,4.0,10.0,14.0,15.0,3.0,10.0,6.0,15.0,5.0,22.0,10.0,8.0,11.0,2.0,26.0,13.0,9.0,13.0,6.0,5.0,20.0,5.0,13.0,18.0,20.0,3.0,19.0,9.0,8.0,6.0,metal
208,metal287.jpg,8.0,4.0,7.0,11.0,5.0,0.0,4.0,24.0,4.0,14.0,21.0,12.0,11.0,9.0,7.0,5.0,23.0,4.0,10.0,8.0,5.0,16.0,16.0,6.0,8.0,8.0,12.0,11.0,1.0,3.0,8.0,2.0,11.0,13.0,11.0,3.0,6.0,17.0,1.0,29.0,4.0,26.0,13.0,7.0,2.0,14.0,1.0,5.0,28.0,5.0,metal
209,metal294.jpg,54.0,2.0,8.0,10.0,20.0,3.0,8.0,24.0,1.0,4.0,27.0,1.0,2.0,5.0,2.0,1.0,22.0,28.0,5.0,2.0,7.0,13.0,14.0,7.0,7.0,10.0,11.0,10.0,4.0,11.0,14.0,8.0,1.0,4.0,4.0,0.0,3.0,9.0,8.0,18.0,36.0,21.0,3.0,2.0,2.0,3.0,2.0,1.0,7.0,12.0,metal
210,metal297.jpg,10.0,7.0,5.0,16.0,5.0,9.0,9.0,13.0,11.0,4.0,23.0,4.0,5.0,2.0,3.0,6.0,13.0,3.0,8.0,1.0,1.0,6.0,0.0,9.0,6.0,17.0,28.0,7.0,3.0,5.0,1.0,5.0,4.0,14.0,5.0,1.0,8.0,14.0,32.0,23.0,6.0,6.0,6.0,2.0,7.0,3.0,2.0,5.0,17.0,13.0,metal
211,metal299.jpg,5.0,3.0,4.0,13.0,1.0,19.0,11.0,11.0,16.0,2.0,9.0,6.0,4.0,7.0,8.0,16.0,0.0,3.0,13.0,29.0,3.0,2.0,7.0,6.0,3.0,22.0,32.0,8.0,17.0,16.0,15.0,9.0,20.0,2.0,19.0,22.0,2.0,3.0,8.0,7.0,24.0,10.0,4.0,7.0,22.0,1.0,8.0,7.0,7.0,7.0,metal
212,metal3.jpg,20.0,7.0,9.0,10.0,19.0,13.0,10.0,10.0,11.0,12.0,1.0,14.0,10.0,6.0,11.0,10.0,9.0,13.0,7.0,17.0,13.0,8.0,17.0,8.0,6.0,10.0,1.0,6.0,3.0,18.0,9.0,12.0,9.0,14.0,18.0,9.0,2.0,9.0,8.0,14.0,19.0,7.0,9.0,14.0,9.0,6.0,6.0,4.0,6.0,7.0,metal
213,metal303.jpg,7.0,15.0,12.0,16.0,10.0,11.0,18.0,16.0,5.0,4.0,15.0,9.0,14.0,7.0,12.0,7.0,4.0,6.0,15.0,2.0,10.0,11.0,14.0,12.0,5.0,8.0,5.0,8.0,7.0,8.0,6.0,10.0,12.0,14.0,10.0,8.0,15.0,11.0,2.0,8.0,6.0,21.0,8.0,9.0,20.0,16.0,7.0,4.0,5.0,15.0,metal
214,metal313.jpg,13.0,6.0,5.0,11.0,1.0,11.0,3.0,35.0,11.0,4.0,35.0,5.0,8.0,6.0,0.0,5.0,3.0,14.0,5.0,23.0,3.0,2.0,7.0,20.0,3.0,6.0,52.0,5.0,2.0,7.0,24.0,7.0,6.0,3.0,16.0,8.0,7.0,1.0,20.0,12.0,7.0,9.0,15.0,5.0,3.0,0.0,4.0,4.0,24.0,8.0,metal
215,metal320.jpg,6.0,13.0,7.0,5.0,9.0,4.0,8.0,3.0,3.0,2.0,8.0,7.0,10.0,22.0,9.0,7.0,9.0,7.0,17.0,8.0,10.0,8.0,6.0,14.0,4.0,9.0,5.0,14.0,8.0,5.0,7.0,14.0,14.0,9.0,5.0,6.0,13.0,11.0,9.0,18.0,12.0,6.0,17.0,10.0,18.0,13.0,12.0,12.0,6.0,10.0,metal
216,metal329.jpg,15.0,0.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,8.0,4.0,2.0,4.0,10.0,10.0,4.0,7.0,4.0,7.0,2.0,1.0,0.0,5.0,2.0,2.0,1.0,2.0,3.0,9.0,9.0,11.0,5.0,1.0,2.0,4.0,3.0,1.0,13.0,13.0,2.0,6.0,17.0,13.0,4.0,1.0,1.0,6.0,3.0,5.0,2.0,metal
217,metal332.jpg,2.0,3.0,8.0,14.0,5.0,15.0,8.0,14.0,23.0,10.0,4.0,1.0,16.0,6.0,4.0,7.0,3.0,2.0,3.0,14.0,3.0,6.0,32.0,12.0,10.0,11.0,6.0,6.0,17.0,9.0,13.0,3.0,21.0,5.0,35.0,8.0,5.0,4.0,12.0,10.0,15.0,7.0,13.0,6.0,20.0,7.0,21.0,8.0,1.0,8.0,metal
218,metal334.jpg,3.0,4.0,2.0,6.0,6.0,7.0,12.0,16.0,8.0,9.0,32.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,1.0,9.0,5.0,2.0,6.0,9.0,1.0,10.0,35.0,1.0,3.0,6.0,3.0,11.0,4.0,8.0,10.0,1.0,2.0,2.0,8.0,17.0,29.0,3.0,2.0,6.0,3.0,10.0,0.0,4.0,9.0,4.0,metal
219,metal342.jpg,6.0,3.0,4.0,11.0,2.0,18.0,8.0,6.0,25.0,22.0,1.0,9.0,19.0,9.0,13.0,11.0,2.0,4.0,5.0,15.0,2.0,8.0,15.0,14.0,2.0,9.0,1.0,14.0,10.0,27.0,13.0,15.0,12.0,2.0,20.0,16.0,1.0,12.0,11.0,8.0,6.0,0.0,6.0,10.0,25.0,5.0,9.0,22.0,4.0,8.0,metal
220,metal343.jpg,4.0,5.0,3.0,9.0,3.0,25.0,8.0,5.0,15.0,9.0,6.0,13.0,17.0,4.0,4.0,10.0,1.0,3.0,3.0,54.0,2.0,2.0,17.0,6.0,4.0,15.0,10.0,10.0,12.0,12.0,13.0,14.0,19.0,4.0,20.0,11.0,2.0,9.0,7.0,4.0,6.0,5.0,7.0,37.0,18.0,5.0,8.0,12.0,1.0,7.0,metal
221,metal344.jpg,22.0,6.0,1.0,8.0,8.0,7.0,4.0,13.0,7.0,14.0,10.0,9.0,7.0,14.0,15.0,8.0,3.0,5.0,16.0,10.0,12.0,10.0,5.0,6.0,4.0,7.0,7.0,8.0,3.0,5.0,16.0,9.0,15.0,6.0,11.0,4.0,16.0,10.0,10.0,10.0,26.0,13.0,19.0,6.0,12.0,6.0,10.0,13.0,14.0,20.0,metal
222,metal347.jpg,0.0,1.0,1.0,5.0,8.0,1.0,0.0,1.0,2.0,4.0,38.0,0.0,3.0,1.0,2.0,8.0,37.0,14.0,5.0,7.0,1.0,4.0,4.0,25.0,2.0,27.0,3.0,5.0,11.0,2.0,9.0,0.0,3.0,1.0,12.0,5.0,0.0,1.0,4.0,8.0,11.0,7.0,0.0,29.0,5.0,0.0,1.0,0.0,6.0,9.0,metal
223,metal350.jpg,15.0,2.0,2.0,22.0,4.0,25.0,11.0,9.0,19.0,9.0,3.0,10.0,6.0,10.0,18.0,10.0,1.0,1.0,9.0,17.0,7.0,8.0,9.0,14.0,2.0,19.0,7.0,6.0,8.0,11.0,10.0,13.0,13.0,5.0,13.0,10.0,7.0,7.0,8.0,6.0,12.0,8.0,13.0,6.0,19.0,2.0,11.0,22.0,5.0,16.0,metal
224,metal363.jpg,16.0,5.0,5.0,2.0,5.0,11.0,20.0,8.0,14.0,13.0,8.0,1.0,4.0,3.0,3.0,9.0,2.0,0.0,6.0,21.0,5.0,25.0,6.0,5.0,22.0,10.0,10.0,17.0,2.0,9.0,10.0,6.0,20.0,25.0,38.0,6.0,5.0,8.0,8.0,4.0,7.0,4.0,6.0,20.0,22.0,7.0,2.0,5.0,8.0,7.0,metal
225,metal375.jpg,7.0,2.0,9.0,2.0,3.0,2.0,9.0,14.0,0.0,0.0,12.0,0.0,3.0,2.0,1.0,2.0,6.0,8.0,2.0,3.0,8.0,12.0,4.0,9.0,3.0,2.0,22.0,6.0,0.0,1.0,12.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,8.0,11.0,21.0,15.0,10.0,2.0,2.0,8.0,1.0,1.0,13.0,7.0,metal
226,metal38.jpg,12.0,5.0,8.0,9.0,12.0,6.0,6.0,13.0,2.0,8.0,14.0,3.0,6.0,10.0,25.0,6.0,10.0,2.0,15.0,0.0,0.0,7.0,7.0,13.0,1.0,7.0,41.0,19.0,10.0,7.0,16.0,10.0,21.0,3.0,7.0,2.0,3.0,7.0,25.0,23.0,20.0,19.0,9.0,10.0,10.0,7.0,1.0,4.0,13.0,4.0,metal
227,metal385.jpg,3.0,2.0,2.0,7.0,2.0,32.0,16.0,7.0,26.0,12.0,1.0,6.0,7.0,9.0,5.0,21.0,1.0,5.0,9.0,30.0,3.0,5.0,9.0,10.0,3.0,5.0,0.0,6.0,18.0,23.0,14.0,17.0,16.0,3.0,14.0,13.0,2.0,9.0,16.0,9.0,11.0,4.0,10.0,16.0,17.0,1.0,6.0,14.0,6.0,17.0,metal
228,metal387.jpg,3.0,4.0,2.0,3.0,3.0,13.0,4.0,1.0,25.0,12.0,1.0,7.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,24.0,5.0,1.0,4.0,6.0,5.0,14.0,4.0,8.0,1.0,16.0,4.0,5.0,16.0,1.0,11.0,1.0,0.0,1.0,4.0,1.0,11.0,0.0,1.0,2.0,4.0,1.0,2.0,7.0,5.0,1.0,metal
229,metal393.jpg,11.0,0.0,4.0,6.0,7.0,0.0,9.0,3.0,3.0,1.0,34.0,1.0,4.0,5.0,1.0,3.0,22.0,8.0,1.0,4.0,4.0,7.0,3.0,12.0,3.0,28.0,11.0,3.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,3.0,0.0,7.0,18.0,6.0,15.0,0.0,1.0,29.0,6.0,0.0,0.0,1.0,6.0,2.0,metal
230,metal394.jpg,9.0,3.0,1.0,13.0,9.0,14.0,13.0,20.0,16.0,7.0,7.0,7.0,4.0,16.0,11.0,17.0,3.0,6.0,14.0,18.0,4.0,4.0,9.0,15.0,1.0,7.0,5.0,6.0,11.0,12.0,12.0,5.0,10.0,2.0,6.0,23.0,4.0,12.0,30.0,4.0,18.0,13.0,4.0,12.0,14.0,4.0,15.0,9.0,5.0,16.0,metal
231,metal395.jpg,7.0,9.0,16.0,4.0,15.0,3.0,13.0,14.0,6.0,10.0,15.0,9.0,7.0,24.0,9.0,5.0,12.0,12.0,10.0,6.0,10.0,22.0,4.0,16.0,7.0,10.0,8.0,8.0,4.0,13.0,18.0,9.0,9.0,6.0,6.0,14.0,11.0,9.0,6.0,10.0,4.0,13.0,17.0,4.0,2.0,16.0,10.0,13.0,9.0,3.0,metal
232,metal396.jpg,7.0,4.0,2.0,11.0,2.0,17.0,6.0,6.0,26.0,9.0,3.0,9.0,10.0,3.0,17.0,4.0,4.0,1.0,5.0,19.0,6.0,14.0,13.0,7.0,8.0,8.0,7.0,8.0,13.0,14.0,8.0,16.0,14.0,3.0,25.0,16.0,10.0,17.0,8.0,3.0,5.0,2.0,5.0,15.0,19.0,2.0,18.0,27.0,9.0,15.0,metal
233,metal4.jpg,11.0,26.0,14.0,8.0,12.0,3.0,12.0,19.0,5.0,16.0,3.0,8.0,10.0,11.0,9.0,1.0,8.0,11.0,13.0,5.0,11.0,37.0,3.0,1.0,7.0,1.0,11.0,7.0,5.0,6.0,15.0,8.0,11.0,23.0,3.0,3.0,11.0,9.0,3.0,30.0,6.0,15.0,16.0,0.0,4.0,16.0,6.0,7.0,11.0,9.0,metal
234,metal401.jpg,15.0,3.0,2.0,1.0,7.0,1.0,10.0,15.0,4.0,0.0,44.0,4.0,2.0,2.0,4.0,10.0,4.0,13.0,8.0,3.0,4.0,3.0,2.0,10.0,0.0,1.0,87.0,8.0,10.0,7.0,15.0,4.0,4.0,2.0,1.0,4.0,4.0,5.0,8.0,9.0,16.0,15.0,6.0,2.0,4.0,1.0,4.0,1.0,7.0,13.0,metal
235,metal403.jpg,12.0,16.0,13.0,3.0,5.0,2.0,10.0,18.0,4.0,4.0,7.0,11.0,5.0,19.0,16.0,4.0,10.0,4.0,16.0,6.0,13.0,27.0,9.0,5.0,7.0,5.0,3.0,10.0,4.0,2.0,20.0,15.0,22.0,8.0,16.0,7.0,4.0,15.0,7.0,11.0,14.0,12.0,15.0,3.0,4.0,20.0,7.0,14.0,10.0,6.0,metal
236,metal406.jpg,4.0,5.0,3.0,18.0,5.0,16.0,9.0,13.0,27.0,9.0,4.0,11.0,9.0,6.0,5.0,8.0,4.0,3.0,16.0,16.0,5.0,6.0,20.0,8.0,1.0,9.0,2.0,9.0,15.0,25.0,8.0,25.0,11.0,1.0,11.0,21.0,3.0,12.0,11.0,9.0,9.0,5.0,4.0,17.0,16.0,2.0,24.0,9.0,3.0,8.0,metal
237,metal408.jpg,18.0,1.0,3.0,6.0,6.0,9.0,14.0,10.0,12.0,10.0,0.0,13.0,8.0,12.0,14.0,9.0,3.0,8.0,16.0,9.0,15.0,13.0,8.0,10.0,5.0,8.0,0.0,19.0,11.0,21.0,9.0,10.0,10.0,6.0,12.0,11.0,5.0,9.0,7.0,8.0,14.0,4.0,10.0,11.0,16.0,10.0,18.0,19.0,3.0,17.0,metal
238,metal43.jpg,5.0,18.0,5.0,10.0,27.0,4.0,12.0,10.0,1.0,14.0,7.0,19.0,13.0,17.0,14.0,3.0,13.0,6.0,16.0,6.0,12.0,19.0,5.0,4.0,11.0,6.0,1.0,8.0,11.0,5.0,11.0,9.0,10.0,9.0,6.0,4.0,10.0,15.0,10.0,15.0,6.0,6.0,23.0,7.0,2.0,17.0,8.0,9.0,9.0,12.0,metal
239,metal44.jpg,3.0,6.0,1.0,29.0,3.0,18.0,12.0,16.0,21.0,6.0,3.0,14.0,15.0,7.0,6.0,13.0,1.0,6.0,8.0,33.0,3.0,2.0,28.0,6.0,2.0,32.0,0.0,3.0,13.0,24.0,8.0,13.0,11.0,3.0,12.0,19.0,3.0,8.0,14.0,6.0,4.0,0.0,6.0,10.0,9.0,5.0,16.0,9.0,2.0,8.0,metal
240,metal45.jpg,13.0,9.0,9.0,10.0,10.0,5.0,11.0,10.0,7.0,8.0,18.0,6.0,5.0,12.0,14.0,9.0,5.0,12.0,24.0,6.0,7.0,5.0,4.0,12.0,7.0,5.0,20.0,6.0,19.0,8.0,8.0,8.0,8.0,6.0,6.0,7.0,13.0,14.0,32.0,7.0,14.0,18.0,9.0,2.0,6.0,7.0,5.0,6.0,5.0,12.0,metal
241,metal51.jpg,2.0,6.0,4.0,5.0,5.0,33.0,6.0,10.0,25.0,16.0,1.0,17.0,20.0,9.0,3.0,18.0,4.0,4.0,4.0,31.0,10.0,8.0,14.0,5.0,0.0,16.0,1.0,3.0,5.0,17.0,15.0,9.0,13.0,6.0,16.0,9.0,1.0,5.0,6.0,6.0,9.0,2.0,1.0,29.0,18.0,7.0,14.0,13.0,3.0,16.0,metal
242,metal53.jpg,10.0,13.0,6.0,15.0,17.0,9.0,9.0,22.0,9.0,3.0,19.0,8.0,7.0,8.0,4.0,5.0,13.0,21.0,13.0,13.0,6.0,13.0,4.0,14.0,6.0,14.0,11.0,15.0,1.0,12.0,9.0,8.0,4.0,5.0,13.0,3.0,8.0,2.0,17.0,32.0,20.0,12.0,3.0,11.0,4.0,7.0,1.0,1.0,14.0,6.0,metal
243,metal60.jpg,22.0,18.0,6.0,13.0,4.0,3.0,6.0,28.0,4.0,8.0,14.0,8.0,2.0,8.0,12.0,6.0,11.0,8.0,6.0,2.0,4.0,13.0,2.0,6.0,6.0,9.0,11.0,9.0,3.0,20.0,19.0,3.0,9.0,12.0,23.0,2.0,5.0,12.0,9.0,11.0,8.0,10.0,9.0,15.0,10.0,14.0,8.0,4.0,22.0,3.0,metal
244,metal65.jpg,7.0,17.0,10.0,12.0,16.0,2.0,17.0,16.0,4.0,10.0,4.0,7.0,16.0,14.0,9.0,4.0,9.0,16.0,6.0,1.0,15.0,36.0,5.0,7.0,25.0,4.0,2.0,13.0,11.0,9.0,5.0,6.0,15.0,16.0,4.0,9.0,14.0,7.0,6.0,17.0,1.0,6.0,15.0,4.0,5.0,17.0,5.0,6.0,7.0,11.0,metal
245,metal73.jpg,9.0,0.0,3.0,14.0,5.0,7.0,16.0,8.0,15.0,8.0,9.0,6.0,14.0,13.0,5.0,11.0,1.0,6.0,8.0,12.0,8.0,2.0,10.0,16.0,2.0,15.0,10.0,13.0,12.0,5.0,21.0,10.0,24.0,2.0,17.0,11.0,6.0,7.0,7.0,10.0,9.0,6.0,7.0,12.0,11.0,7.0,14.0,12.0,2.0,18.0,metal
246,metal76.jpg,16.0,2.0,4.0,15.0,0.0,13.0,9.0,18.0,11.0,13.0,4.0,3.0,2.0,10.0,13.0,11.0,9.0,4.0,24.0,13.0,1.0,5.0,15.0,14.0,0.0,10.0,17.0,11.0,11.0,10.0,10.0,7.0,4.0,2.0,6.0,23.0,3.0,14.0,18.0,8.0,15.0,13.0,6.0,15.0,11.0,2.0,20.0,6.0,8.0,21.0,metal
247,metal82.jpg,7.0,7.0,2.0,6.0,4.0,6.0,11.0,9.0,8.0,9.0,5.0,13.0,9.0,12.0,11.0,9.0,5.0,10.0,13.0,21.0,5.0,8.0,4.0,13.0,6.0,19.0,3.0,6.0,14.0,8.0,7.0,12.0,15.0,10.0,14.0,8.0,9.0,14.0,7.0,9.0,13.0,13.0,10.0,26.0,10.0,5.0,9.0,16.0,9.0,18.0,metal
248,metal83.jpg,7.0,5.0,8.0,14.0,6.0,0.0,3.0,10.0,1.0,1.0,8.0,0.0,3.0,1.0,3.0,5.0,21.0,14.0,4.0,11.0,4.0,6.0,0.0,5.0,4.0,0.0,10.0,11.0,2.0,1.0,6.0,3.0,10.0,9.0,7.0,2.0,1.0,4.0,9.0,36.0,5.0,6.0,5.0,2.0,3.0,3.0,0.0,2.0,15.0,5.0,metal
249,metal88.jpg,8.0,6.0,8.0,10.0,3.0,6.0,17.0,17.0,5.0,10.0,11.0,12.0,11.0,13.0,10.0,11.0,2.0,0.0,2.0,8.0,4.0,6.0,7.0,10.0,4.0,12.0,16.0,10.0,22.0,8.0,14.0,9.0,10.0,5.0,4.0,4.0,7.0,20.0,12.0,4.0,31.0,9.0,6.0,4.0,0.0,12.0,22.0,7.0,7.0,4.0,metal
250,metal93.jpg,10.0,8.0,7.0,17.0,3.0,6.0,13.0,9.0,12.0,5.0,0.0,12.0,7.0,8.0,16.0,7.0,3.0,7.0,12.0,11.0,23.0,9.0,13.0,15.0,16.0,17.0,3.0,11.0,13.0,12.0,11.0,13.0,10.0,7.0,11.0,13.0,21.0,6.0,11.0,9.0,3.0,6.0,7.0,9.0,6.0,5.0,9.0,10.0,4.0,24.0,metal
251,metal97.jpg,18.0,24.0,11.0,10.0,9.0,1.0,7.0,20.0,4.0,11.0,4.0,14.0,10.0,12.0,16.0,10.0,7.0,11.0,9.0,8.0,12.0,17.0,5.0,9.0,13.0,3.0,7.0,11.0,12.0,5.0,11.0,14.0,7.0,21.0,4.0,5.0,14.0,11.0,11.0,8.0,1.0,12.0,20.0,3.0,2.0,11.0,10.0,10.0,4.0,11.0,metal
252,metal108.jpg,7.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,5.0,5.0,9.0,4.0,0.0,1.0,0.0,3.0,4.0,1.0,1.0,5.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,4.0,2.0,0.0,1.0,metal
